game_name,participant ID,trial_no,tool,posx,posy,success,attempt #,Gravity
FridgeMagnet,1597,27,obj2,95,41,1,2,100
Table_A,1597,28,obj2,429,533,1,1,100
Basic,1602,1,obj1,61.5,353.5,0,1,200
Basic,1602,1,obj2,95.5,401.5,0,2,200
Basic,1602,1,obj3,42.5,382.5,0,3,200
Basic,1602,1,obj3,45.5,366.5,0,4,200
Basic,1602,1,obj1,81.5,345.5,0,5,200
Basic,1602,1,obj1,76.5,354.5,0,6,200
Basic,1602,1,obj1,72.5,353.5,1,7,200
Basic_v2,1602,2,obj1,521.5,209.5,0,1,200
Basic_v2,1602,2,obj1,527.5,157.5,0,2,200
Basic_v2,1602,2,obj3,539.5,185.5,0,3,200
Basic_v2,1602,2,obj1,537.5,32.5,0,4,200
Basic_v2,1602,2,obj1,520.5,130.5,0,5,200
Basic_v2,1602,2,obj2,519.5,143.5,0,6,200
Basic_v2,1602,2,obj1,502.5,232.5,0,7,200
Basic_v2,1602,2,obj1,513.5,135.5,1,8,200
Table_B,1602,3,obj1,150.5,334.5,0,1,200
Table_B,1602,3,obj3,133.5,382.5,0,2,200
Table_B,1602,3,obj2,429.5,559.5,0,3,200
Table_B,1602,3,obj1,417.5,545.5,0,4,200
Table_B,1602,3,obj1,260.5,545.5,0,5,200
Table_B,1602,3,obj3,229.5,517.5,0,6,200
Table_B,1602,3,obj2,254.5,559.5,0,7,200
Table_B,1602,3,obj1,297.5,546.5,1,8,200
BridgeAlt,1602,4,obj3,315.5,508.5,1,1,200
Balance,1602,5,obj3,255.5,281.5,0,1,200
Balance,1602,5,obj2,315.5,255.5,0,2,200
Balance,1602,5,obj1,336.5,260.5,0,3,200
Balance,1602,5,obj2,180.5,557.5,0,4,200
Balance,1602,5,obj1,181.5,555.5,0,5,200
Balance,1602,5,obj2,148.5,487.5,0,6,200
Balance,1602,5,obj1,133.5,493.5,0,7,200
Balance,1602,5,obj2,184.5,557.5,0,8,200
Balance,1602,5,obj1,183.5,542.5,0,9,200
Balance,1602,5,obj1,225.5,224.5,0,10,200
Balance,1602,5,obj1,217.5,209,0,11,200
Balance,1602,5,obj2,247.5,216.5,0,12,200
Filler,1602,6,obj3,243.5,251.5,1,1,200
Falling_B,1602,7,obj2,293.5,197.5,0,1,200
Falling_B,1602,7,obj1,300.5,244.5,0,2,200
Falling_B,1602,7,obj3,197.5,286.5,0,3,200
Falling_B,1602,7,obj2,411.5,357.5,0,4,200
Falling_B,1602,7,obj3,416.5,354.5,0,5,200
Falling_B,1602,7,obj1,396.5,362.5,0,6,200
Falling_B,1602,7,obj1,300.5,258.5,0,7,200
Falling_B,1602,7,obj2,172.5,352.5,0,8,200
Falling_B,1602,7,obj3,394.5,253.5,0,9,200
Falling_B,1602,7,obj2,374.5,72.5,0,10,200
Falling_B,1602,7,obj2,383.5,44.5,0,11,200
Falling_B,1602,7,obj1,385.5,43.5,0,12,200
Falling_v2,1602,8,obj3,352.5,354.5,0,1,200
Falling_v2,1602,8,obj2,326.5,362.5,1,2,200
Unsupport,1602,9,obj2,559.5,68.5,0,1,200
Unsupport,1602,9,obj3,44.5,114.5,0,2,200
Unsupport,1602,9,obj1,55.5,96.5,0,3,200
Basic,1616,1,obj2,99,215,0,1,200
Basic,1616,1,obj2,75,285,1,2,200
Basic_v2,1616,2,obj2,521,280,0,1,200
Basic_v2,1616,2,obj1,545,315,0,2,200
Basic_v2,1616,2,obj1,526,297,0,3,200
Basic_v2,1616,2,obj1,537,256,0,4,200
Basic_v2,1616,2,obj1,520,263,0,5,200
Basic_v2,1616,2,obj1,525,174,0,6,200
Basic_v2,1616,2,obj2,524,181,0,7,200
Basic_v2,1616,2,obj1,359,208,0,8,200
Basic_v2,1616,2,obj1,523,119,0,9,200
Basic_v2,1616,2,obj1,537,39,0,10,200
Basic_v2,1616,2,obj1,546,241,0,11,200
Basic_v2,1616,2,obj3,511,378,0,12,200
Shove,1616,3,obj2,313,250,1,1,200
Unsupport,1616,4,obj1,132,81,0,1,200
Unsupport,1616,4,obj3,548,36,0,2,200
Unsupport,1616,4,obj2,549,53,0,4,200
Unsupport,1616,4,obj1,43,87,0,5,200
Unsupport,1616,4,obj3,34,48,0,6,200
Unsupport,1616,4,obj3,57,38,0,7,200
Unsupport,1616,4,obj2,567,42,0,8,200
Unsupport,1616,4,obj1,48,66,0,9,200
Unsupport,1616,4,obj1,64,57,1,10,200
Backup,1616,5,obj1,278,168,0,1,200
Backup,1616,5,obj1,260,131,1,2,200
BridgeAlt,1616,6,obj1,20,79,0,1,200
BridgeAlt,1616,6,obj3,313,498,1,2,200
Table_v2,1616,7,obj1,370,533,0,1,200
Table_v2,1616,7,obj1,176,527,1,2,200
Table_B,1616,8,obj1,485,489,0,1,200
Table_B,1616,8,obj3,228,519,0,2,200
Table_B,1616,8,obj2,464,504,0,3,200
Table_B,1616,8,obj2,269,542,0,4,200
Table_B,1616,8,obj1,275,544,0,5,200
Table_B,1616,8,obj2,267,554,0,6,200
Table_B,1616,8,obj1,427,542,0,7,200
Table_B,1616,8,obj1,443,250,0,8,200
Table_B,1616,8,obj2,431,425,0,9,200
Table_B,1616,8,obj1,224,53,0,10,200
Table_B,1616,8,obj2,211,57,0,11,200
Table_B,1616,8,obj1,237,108,0,12,200
Falling_v2,1616,9,obj2,291,360,0,1,200
Falling_v2,1616,9,obj2,369,342,1,2,200
Filler,1616,10,obj2,218,204,0,1,200
Filler,1616,10,obj3,242,256,1,2,200
Falling_B,1616,11,obj2,359,119,0,1,200
Falling_B,1616,11,obj3,220,125,0,2,200
Falling_B,1616,11,obj1,385,137,0,3,200
Falling_B,1616,11,obj1,358,117,0,4,200
Falling_B,1616,11,obj3,378,263,0,5,200
Falling_B,1616,11,obj2,234,211,0,6,200
Falling_B,1616,11,obj2,381,160,0,7,200
Falling_B,1616,11,obj2,383,122,0,8,200
Falling_B,1616,11,obj2,362,77,1,9,200
Balance,1616,12,obj2,271,232,0,1,200
Balance,1616,12,obj1,191,547,0,2,200
Balance,1616,12,obj2,140,472,0,3,200
Balance,1616,12,obj3,148,501,0,4,200
Balance,1616,12,obj1,143,456,0,5,200
Balance,1616,12,obj1,95,262,0,6,200
Balance,1616,12,obj1,181,359,0,7,200
Balance,1616,12,obj2,185,361,0,8,200
Balance,1616,12,obj2,178,518,0,9,200
Balance,1616,12,obj1,178,418,0,10,200
Balance,1616,12,obj2,478,237,0,11,200
Balance,1616,12,obj3,469,264,1,12,200
Launch_B,1616,13,obj2,79,357,0,1,200
Launch_B,1616,13,obj1,114,367,0,2,200
Launch_B,1616,13,obj1,122,366,0,3,200
Launch_B,1616,13,obj1,120,367,0,4,200
Launch_B,1616,13,obj3,106,312,0,5,200
Launch_B,1616,13,obj3,115,334,0,6,200
Launch_B,1616,13,obj2,121,364,0,7,200
Launch_B,1616,13,obj2,96,367,0,8,200
Launch_B,1616,13,obj2,105,357,0,9,200
Launch_B,1616,13,obj2,86,360,0,10,200
Launch_B,1616,13,obj2,101,362,0,11,200
Launch_B,1616,13,obj3,66,343,0,12,200
BalanceUnder,1616,14,obj1,300,323,1,1,200
CatapultAlt,1616,15,obj2,264,419,0,1,400
CatapultAlt,1616,15,obj2,279,39,1,2,400
DoubleDown,1616,16,obj1,407,59,0,1,400
DoubleDown,1616,16,obj1,361,27,0,2,400
DoubleDown,1616,16,obj1,364,30,1,3,400
Remove,1616,17,obj2,307,26,0,1,400
Remove,1616,17,obj1,40,39,0,2,400
Remove,1616,17,obj3,30,41,0,3,400
Remove,1616,17,obj3,414,48,0,4,400
Remove,1616,17,obj3,336,256,1,5,400
Collapse,1616,18,obj1,300,41,1,1,400
Towers_A,1616,19,obj1,309,66,0,1,400
Towers_A,1616,19,obj2,276,108,1,2,400
Funnel,1616,20,obj1,550,48,0,1,400
Funnel,1616,20,obj2,580,45,1,2,400
SeeSaw,1616,21,obj2,445,220,0,1,400
SeeSaw,1616,21,obj2,248,541,0,2,400
SeeSaw,1616,21,obj3,251,550,0,3,400
SeeSaw,1616,21,obj3,243,547,0,4,400
SeeSaw,1616,21,obj1,322,554,0,5,400
SeeSaw,1616,21,obj1,298,551,0,6,400
SeeSaw,1616,21,obj3,303,544,0,7,400
SeeSaw,1616,21,obj3,385,557,0,8,400
SeeSaw,1616,21,obj1,409,552,0,9,400
SeeSaw,1616,21,obj1,293,557,0,10,400
SeeSaw,1616,21,obj1,420,169,0,11,400
SeeSaw,1616,21,obj3,145,387,0,12,400
Catapult,1616,22,obj2,431,100,1,1,100
FridgeMagnet,1616,23,obj2,107,36,1,1,100
Table_A,1616,24,obj2,385,353,0,1,100
Table_A,1616,24,obj2,433,546,1,2,100
Towers_B,1616,25,obj2,280,169,0,1,100
Towers_B,1616,25,obj2,256,303,0,2,100
Towers_B,1616,25,obj2,248,334,0,3,100
Towers_B,1616,25,obj1,378,351,0,4,100
Towers_B,1616,25,obj2,261,103,0,5,100
Towers_B,1616,25,obj2,240,48,1,6,100
Launch_A,1616,26,obj1,60,167,1,1,100
Bridge,1616,27,obj1,309,542,1,1,100
Chaining,1616,28,obj1,51,35,1,1,100
Basic,1773,1,obj2,85.5900116,39,1,1,200
Basic_v2,1773,2,obj3,255.5900116,28,0,1,200
Basic_v2,1773,2,obj1,531.5900116,20,0,2,200
Basic_v2,1773,2,obj3,509.5900116,15,0,3,200
Basic_v2,1773,2,obj3,262.5900116,394,0,4,200
Basic_v2,1773,2,obj1,508.5900116,37,1,5,200
Balance,1773,3,obj1,328.5900116,209,0,1,200
Balance,1773,3,obj1,420.5900116,209,0,2,200
Balance,1773,3,obj2,329.5900116,215,0,3,200
Balance,1773,3,obj3,394.5900116,197,0,4,200
Balance,1773,3,obj2,394.5900116,215,0,5,200
Balance,1773,3,obj1,180.5900116,556,0,6,200
Balance,1773,3,obj2,166.5900116,482,0,7,200
Balance,1773,3,obj1,123.5900116,494,0,8,200
Balance,1773,3,obj2,259.5900116,258,0,9,200
Balance,1773,3,obj2,179.5900116,355,0,10,200
Balance,1773,3,obj1,216.5900116,344,0,11,200
Balance,1773,3,obj1,186.5900116,345,0,12,200
Table_B,1773,4,obj1,198.5900116,61,0,1,200
Table_B,1773,4,obj1,200.5900116,60,0,2,200
Table_B,1773,4,obj1,456.5900116,75,0,3,200
Table_B,1773,4,obj1,278.5900116,545,0,4,200
Table_B,1773,4,obj2,294.5900116,531,0,5,200
Table_B,1773,4,obj1,301.5900116,545,1,6,200
BalanceUnder,1773,5,obj1,280.5900116,350,0,1,200
BalanceUnder,1773,5,obj1,312.5900116,349,1,2,200
Launch_B,1773,6,obj1,92.5900116,57,0,1,200
Launch_B,1773,6,obj3,277.5900116,329,0,2,200
Launch_B,1773,6,obj3,41.5900116,51,0,3,200
Launch_B,1773,6,obj2,87.5900116,21,0,4,200
Launch_B,1773,6,obj1,114.5900116,29,0,5,200
Launch_B,1773,6,obj2,91.5900116,15,0,6,200
Launch_B,1773,6,obj2,134.5900116,23,1,7,200
BridgeAlt,1773,7,obj3,314.5900116,505,1,1,200
Table_v2,1773,8,obj3,289.5900116,485,0,1,200
Table_v2,1773,8,obj3,147.5900116,485,0,2,200
Table_v2,1773,8,obj1,214.5900116,548,1,3,200
Unsupport,1773,9,obj1,39.5900116,33,0,1,200
Unsupport,1773,9,obj2,44.5900116,33,0,2,200
Unsupport,1773,9,obj3,51.5900116,29,1,3,200
Filler,1773,10,obj3,243.5900116,233,1,1,200
Backup,1773,11,obj2,206.5900116,45,0,1,200
Backup,1773,11,obj3,292.5900116,25,0,2,200
Backup,1773,11,obj1,252.5900116,31,0,3,200
Backup,1773,11,obj2,272.5900116,119,0,4,200
Backup,1773,11,obj1,256.5900116,25,0,5,200
Backup,1773,11,obj2,406.5900116,382,0,6,200
Backup,1773,11,obj1,272.5900116,66,0,7,200
Backup,1773,11,obj3,274.5900116,102,0,8,200
Backup,1773,11,obj1,263.5900116,40,0,9,200
Backup,1773,11,obj1,281.5900116,55,0,10,200
Backup,1773,11,obj1,261.5900116,38,0,11,200
Backup,1773,11,obj1,274.5900116,45,1,12,200
Falling_v2,1773,12,obj1,295.5900116,348,0,1,200
Falling_v2,1773,12,obj1,305.5900116,343,1,2,200
Falling_B,1773,13,obj2,386.5900116,50,0,1,200
Falling_B,1773,13,obj1,219.5900116,40,0,2,200
Falling_B,1773,13,obj2,271.5900116,42,0,3,200
Falling_B,1773,13,obj1,303.5900116,44,0,4,200
Falling_B,1773,13,obj3,215.5900116,18,0,5,200
Falling_B,1773,13,obj2,389.5900116,48,0,6,200
Falling_B,1773,13,obj1,224.5900116,39,0,7,200
Falling_B,1773,13,obj2,221.5900116,48,1,8,200
Shove,1773,14,obj2,381.5900116,491,0,1,200
Shove,1773,14,obj1,368.5900116,356,1,2,200
Basic,1774,1,obj1,93.5900116,280,0,1,200
Launch_B,1774,4,obj2,135.5900116,280,0,2,200
Launch_B,1774,4,obj2,124.5900116,117,1,3,200
Table_B,1774,5,obj1,433.5900116,545,0,1,200
Balance,1774,6,obj3,272.5900116,210,0,1,200
Table_v2,1774,7,obj1,181.5900116,533,1,2,200
Filler,1774,8,obj3,242.5900116,225,1,1,200
BalanceUnder,1774,9,obj1,314.5900116,268,1,1,200
Shove,1774,10,obj1,354.5900116,349,0,2,200
Shove,1774,10,obj2,509.5900116,444,0,3,200
BridgeAlt,1774,11,obj3,314.5900116,504,1,1,200
Falling_v2,1774,12,obj1,324.5900116,353,0,1,200
Falling_v2,1774,12,obj1,299.5900116,362,1,2,200
Backup,1774,14,obj1,265.5900116,121,1,1,200
Towers_A,1774,15,obj1,304.5900116,45,0,1,400
Towers_A,1774,15,obj2,358.5900116,44,1,2,400
CatapultAlt,1774,16,obj3,240.5900116,486,0,1,400
CatapultAlt,1774,16,obj2,502.5900116,167,0,2,400
CatapultAlt,1774,16,obj2,270.5900116,235,0,3,400
CatapultAlt,1774,16,obj2,241.5900116,40,1,4,400
Funnel,1774,17,obj2,145.5900116,25,1,1,400
Collapse,1774,18,obj1,279.5900116,32,1,1,400
SeeSaw,1774,19,obj1,316.5900116,553,1,1,400
Remove,1774,20,obj3,332.5900116,232,1,1,400
DoubleDown,1774,21,obj1,405.5900116,176,0,1,400
DoubleDown,1774,21,obj2,347.5900116,40,0,2,400
DoubleDown,1774,21,obj1,357.5900116,26,0,3,400
DoubleDown,1774,21,obj2,355.5900116,25,0,4,400
DoubleDown,1774,21,obj1,346.5900116,45,0,5,400
DoubleDown,1774,21,obj3,318.5900116,38,0,6,400
DoubleDown,1774,21,obj1,354.5900116,26,0,7,400
DoubleDown,1774,21,obj1,350.5900116,66,1,8,400
Table_A,1774,22,obj2,397.5900116,546,1,1,100
Launch_A,1774,23,obj1,84.5900116,58,1,1,100
Towers_B,1774,24,obj1,357.5900116,41,0,1,100
Towers_B,1774,24,obj1,224.5900116,41,0,2,100
Towers_B,1774,24,obj1,209.5900116,42,0,3,100
Towers_B,1774,24,obj1,219.5900116,45,0,4,100
Towers_B,1774,24,obj1,225.5900116,42,0,5,100
Towers_B,1774,24,obj3,263.5900116,38,0,6,100
Towers_B,1774,24,obj3,300.5900116,38,0,7,100
Towers_B,1774,24,obj2,336.5900116,45,0,8,100
Towers_B,1774,24,obj1,286.5900116,50,0,9,100
Towers_B,1774,24,obj2,291.5900116,40,0,10,100
Towers_B,1774,24,obj2,379.5900116,43,0,11,100
Towers_B,1774,24,obj2,364.5900116,43,0,12,100
Catapult,1774,25,obj2,174.5900116,90,0,1,100
Catapult,1774,25,obj2,434.5900116,44,1,2,100
FridgeMagnet,1774,26,obj2,27.5900116,26,1,1,100
Chaining,1774,27,obj1,45.5900116,31,0,1,100
Chaining,1774,27,obj2,49.5900116,35,0,2,100
Chaining,1774,27,obj3,66.5900116,26,0,3,100
Chaining,1774,27,obj1,52.5900116,30,1,4,100
Bridge,1774,28,obj1,296.5900116,541,1,1,100
Basic,2000,1,obj2,66,353,1,1,200
Basic_v2,2000,2,obj1,344,381,0,1,200
Basic_v2,2000,2,obj2,523,311,0,2,200
Basic_v2,2000,2,obj3,296,384,0,3,200
Basic_v2,2000,2,obj1,512,216,0,4,200
Basic_v2,2000,2,obj1,508,61,0,5,200
Basic_v2,2000,2,obj1,507,25,0,6,200
Basic_v2,2000,2,obj2,511,40,0,7,200
Basic_v2,2000,2,obj3,516,370,0,8,200
Basic_v2,2000,2,obj3,499,71,0,9,200
Basic_v2,2000,2,obj3,513,19,0,10,200
Basic_v2,2000,2,obj1,544,24,0,11,200
Basic_v2,2000,2,obj1,515,40,1,12,200
Filler,2000,3,obj3,242,181,1,1,200
Balance,2000,4,obj2,314,218,0,1,200
Balance,2000,4,obj3,298,266,0,2,200
Balance,2000,4,obj1,308,221,0,3,200
Balance,2000,4,obj3,279,184,0,4,200
Balance,2000,4,obj2,360,243,1,5,200
Falling_v2,2000,5,obj1,366,167,0,1,200
Falling_v2,2000,5,obj1,250,248,0,3,200
Falling_v2,2000,5,obj2,261,180,0,4,200
Falling_v2,2000,5,obj1,250,355,0,5,200
Falling_v2,2000,5,obj3,307,350,0,7,200
Falling_v2,2000,5,obj3,291,343,0,8,200
Falling_v2,2000,5,obj3,340,352,0,9,200
Falling_v2,2000,5,obj3,316,359,0,10,200
Falling_v2,2000,5,obj3,299,353,0,11,200
Falling_v2,2000,5,obj3,321,356,0,12,200
Table_v2,2000,6,obj2,263,400,0,1,200
Table_v2,2000,6,obj3,156,485,0,2,200
Table_v2,2000,6,obj2,134,477,0,3,200
Table_v2,2000,6,obj2,171,491,0,4,200
Table_v2,2000,6,obj1,170,538,1,5,200
Launch_B,2000,7,obj1,104,367,0,1,200
Launch_B,2000,7,obj3,108,345,0,2,200
Launch_B,2000,7,obj1,329,177,0,3,200
Launch_B,2000,7,obj1,80,81,0,4,200
Launch_B,2000,7,obj1,87,50,0,5,200
Launch_B,2000,7,obj2,80,136,0,6,200
Launch_B,2000,7,obj3,91,88,0,7,200
Launch_B,2000,7,obj3,64,107,0,8,200
Launch_B,2000,7,obj2,58,180,0,9,200
Launch_B,2000,7,obj2,114,242,0,10,200
Launch_B,2000,7,obj1,110,225,0,11,200
Launch_B,2000,7,obj1,105,242,0,12,200
Falling_B,2000,8,obj2,303,256,0,1,200
Falling_B,2000,8,obj1,228,255,0,2,200
Falling_B,2000,8,obj3,242,155,0,3,200
Falling_B,2000,8,obj1,234,203,0,4,200
Falling_B,2000,8,obj1,349,263,0,5,200
Falling_B,2000,8,obj3,375,97,0,6,200
Falling_B,2000,8,obj2,354,63,0,7,200
Falling_B,2000,8,obj1,251,155,0,8,200
Falling_B,2000,8,obj2,335,130,0,10,200
Falling_B,2000,8,obj1,392,73,0,11,200
Falling_B,2000,8,obj3,396,202,0,12,200
Table_B,2000,9,obj2,463,503,0,1,200
Table_B,2000,9,obj3,236,516,0,2,200
Table_B,2000,9,obj2,300,539,0,3,200
Table_B,2000,9,obj2,439,526,0,4,200
Table_B,2000,9,obj2,302,555,0,5,200
Table_B,2000,9,obj2,229,444,0,6,200
Table_B,2000,9,obj1,116,375,0,7,200
Table_B,2000,9,obj1,428,410,0,8,200
Table_B,2000,9,obj1,424,542,0,9,200
Table_B,2000,9,obj3,343,516,0,10,200
Table_B,2000,9,obj3,434,567,0,11,200
Table_B,2000,9,obj2,344,526,0,12,200
Unsupport,2000,10,obj1,60,49,1,1,200
Backup,2000,11,obj1,288,38,0,1,200
Backup,2000,11,obj2,274,78,0,2,200
Backup,2000,11,obj3,273,49,0,3,200
Backup,2000,11,obj1,276,170,0,4,200
Backup,2000,11,obj1,278,51,1,5,200
BridgeAlt,2000,12,obj2,320,529,0,1,200
BridgeAlt,2000,12,obj3,330,487,0,2,200
BridgeAlt,2000,12,obj1,320,397,0,3,200
BridgeAlt,2000,12,obj2,217,457,0,4,200
BridgeAlt,2000,12,obj3,307,270,0,5,200
BridgeAlt,2000,12,obj2,39,82,0,6,200
BridgeAlt,2000,12,obj3,298,77,0,7,200
BridgeAlt,2000,12,obj2,56,32,1,8,200
BalanceUnder,2000,13,obj3,285,226,0,1,200
BalanceUnder,2000,13,obj1,168,149,0,2,200
BalanceUnder,2000,13,obj1,39,96,0,3,200
BalanceUnder,2000,13,obj3,328,321,0,4,200
BalanceUnder,2000,13,obj3,318,458,0,5,200
BalanceUnder,2000,13,obj2,222,326,0,6,200
BalanceUnder,2000,13,obj2,301,341,0,7,200
BalanceUnder,2000,13,obj1,317,342,1,8,200
Shove,2000,14,obj1,250,58,0,1,200
Shove,2000,14,obj2,386,159,0,2,200
Shove,2000,14,obj1,369,467,1,3,200
Funnel,2002,15,obj1,150,44,0,1,400
Funnel,2002,15,obj2,151,58,1,2,400
Collapse,2002,16,obj1,535,141,0,1,400
Collapse,2002,16,obj2,284,157,1,2,400
Remove,2002,17,obj1,32,24,1,1,400
Towers_A,2002,18,obj3,305,196,0,1,400
Towers_A,2002,18,obj2,315,217,0,2,400
Towers_A,2002,18,obj3,301,148,0,3,400
Towers_A,2002,18,obj2,332,195,1,4,400
DoubleDown,2002,19,obj2,349,47,0,1,400
DoubleDown,2002,19,obj1,418,59,0,2,400
DoubleDown,2002,19,obj1,360,32,1,3,400
CatapultAlt,2002,20,obj2,247,282,0,1,400
CatapultAlt,2002,20,obj2,242,150,0,2,400
CatapultAlt,2002,20,obj2,237,118,0,3,400
CatapultAlt,2002,20,obj2,253,220,0,4,400
CatapultAlt,2002,20,obj1,290,309,0,5,400
CatapultAlt,2002,20,obj2,318,164,0,6,400
CatapultAlt,2002,20,obj2,306,152,0,7,400
CatapultAlt,2002,20,obj2,332,158,0,8,400
CatapultAlt,2002,20,obj1,318,145,0,9,400
CatapultAlt,2002,20,obj3,274,81,0,10,400
CatapultAlt,2002,20,obj3,249,233,0,11,400
CatapultAlt,2002,20,obj3,241,446,0,12,400
SeeSaw,2002,21,obj1,382,556,0,1,400
SeeSaw,2002,21,obj1,230,557,0,2,400
SeeSaw,2002,21,obj3,250,539,0,3,400
SeeSaw,2002,21,obj3,60,179,0,4,400
SeeSaw,2002,21,obj2,201,201,0,5,400
SeeSaw,2002,21,obj3,231,256,0,6,400
SeeSaw,2002,21,obj3,236,44,0,7,400
SeeSaw,2002,21,obj3,240,174,0,8,400
SeeSaw,2002,21,obj3,226,308,0,9,400
SeeSaw,2002,21,obj2,200,162,0,10,400
SeeSaw,2002,21,obj1,247,113,0,11,400
SeeSaw,2002,21,obj3,286,72,0,12,400
Table_A,2002,22,obj2,338,529,1,1,100
Bridge,2002,23,obj3,237,409,0,1,100
Bridge,2002,23,obj2,307,329,0,2,100
Bridge,2002,23,obj3,374,165,0,3,100
Bridge,2002,23,obj1,296,118,0,4,100
Bridge,2002,23,obj3,465,38,0,5,100
Bridge,2002,23,obj1,137,143,0,6,100
Bridge,2002,23,obj1,240,197,0,7,100
Bridge,2002,23,obj1,333,186,0,8,100
Bridge,2002,23,obj3,371,403,0,9,100
Bridge,2002,23,obj3,313,530,0,10,100
Bridge,2002,23,obj3,292,530,0,11,100
Bridge,2002,23,obj1,284,549,1,12,100
Towers_B,2002,24,obj3,305,217,0,1,100
Towers_B,2002,24,obj1,274,222,0,2,100
Towers_B,2002,24,obj2,322,110,0,3,100
Towers_B,2002,24,obj1,286,100,0,4,100
Towers_B,2002,24,obj3,273,223,0,5,100
Towers_B,2002,24,obj3,334,289,0,6,100
Towers_B,2002,24,obj1,267,44,0,7,100
Towers_B,2002,24,obj2,308,171,0,8,100
Towers_B,2002,24,obj2,307,212,0,9,100
Towers_B,2002,24,obj2,329,53,0,10,100
Towers_B,2002,24,obj3,314,245,0,11,100
Towers_B,2002,24,obj1,286,196,0,12,100
Chaining,2002,25,obj1,55,55,1,1,100
Catapult,2002,26,obj2,495,549,0,1,100
Catapult,2002,26,obj2,158,234,0,2,100
Catapult,2002,26,obj3,468,445,0,3,100
Catapult,2002,26,obj1,208,339,0,4,100
Catapult,2002,26,obj3,164,322,0,5,100
Catapult,2002,26,obj3,471,430,0,6,100
Catapult,2002,26,obj2,457,404,0,7,100
Catapult,2002,26,obj2,357,336,0,8,100
Catapult,2002,26,obj1,371,216,0,9,100
Catapult,2002,26,obj2,363,152,1,10,100
Launch_A,2002,27,obj1,105,223,0,1,100
Launch_A,2002,27,obj2,85,221,1,2,100
FridgeMagnet,2002,28,obj2,227,32,0,1,100
FridgeMagnet,2002,28,obj3,270,35,0,2,100
FridgeMagnet,2002,28,obj3,62,24,0,3,100
FridgeMagnet,2002,28,obj2,38,28,1,4,100
Basic,2009,1,obj2,47,223,0,1,200
Basic,2009,1,obj1,56,261,0,2,200
Basic,2009,1,obj2,57,255,0,3,200
Basic,2009,1,obj2,75,277,1,4,200
Basic_v2,2009,2,obj1,552,87,0,1,200
Basic_v2,2009,2,obj1,544,88,0,2,200
Basic_v2,2009,2,obj3,534,65,0,3,200
Basic_v2,2009,2,obj3,552,46,0,4,200
Basic_v2,2009,2,obj1,244,106,0,5,200
Basic_v2,2009,2,obj2,536,33,0,6,200
Basic_v2,2009,2,obj2,528,60,0,7,200
Basic_v2,2009,2,obj1,515,48,1,8,200
BridgeAlt,2009,3,obj3,301,391,0,1,200
BridgeAlt,2009,3,obj3,313,437,0,2,200
BridgeAlt,2009,3,obj3,313,480,1,3,200
Table_v2,2009,4,obj3,359,54,0,1,200
Table_v2,2009,4,obj3,186,76,0,2,200
Table_v2,2009,4,obj1,235,144,0,3,200
Table_v2,2009,4,obj1,416,163,0,4,200
Table_v2,2009,4,obj1,393,99,0,5,200
Table_v2,2009,4,obj1,369,124,0,6,200
Table_v2,2009,4,obj3,508,151,0,7,200
Table_v2,2009,4,obj1,517,127,0,8,200
Table_v2,2009,4,obj1,371,347,0,9,200
Table_v2,2009,4,obj3,185,563,0,10,200
Table_v2,2009,4,obj2,186,388,0,11,200
Table_v2,2009,4,obj2,244,532,0,12,200
Falling_B,2009,5,obj3,363,88,0,1,200
Falling_B,2009,5,obj3,368,201,0,2,200
Falling_B,2009,5,obj1,383,151,0,3,200
Falling_B,2009,5,obj3,380,177,0,4,200
Falling_B,2009,5,obj1,367,136,0,5,200
Falling_B,2009,5,obj3,377,23,0,6,200
Falling_B,2009,5,obj3,374,32,0,7,200
Falling_B,2009,5,obj3,389,32,0,8,200
Falling_B,2009,5,obj2,399,68,0,9,200
Falling_B,2009,5,obj2,373,79,1,10,200
Table_B,2009,6,obj2,424,314,0,1,200
Table_B,2009,6,obj3,386,517,0,2,200
Table_B,2009,6,obj2,392,542,0,3,200
Table_B,2009,6,obj2,407,529,0,4,200
Table_B,2009,6,obj3,369,559,0,5,200
Table_B,2009,6,obj2,327,557,0,6,200
Table_B,2009,6,obj3,298,566,0,7,200
Table_B,2009,6,obj3,258,569,0,8,200
Table_B,2009,6,obj3,264,566,0,9,200
Table_B,2009,6,obj2,284,561,0,10,200
Table_B,2009,6,obj1,268,543,0,11,200
Table_B,2009,6,obj2,251,559,0,12,200
Shove,2009,7,obj1,395,211,1,1,200
Balance,2009,8,obj2,274,250,0,1,200
Balance,2009,8,obj1,456,204,0,2,200
Balance,2009,8,obj2,521,230,0,3,200
Balance,2009,8,obj2,188,444,0,4,200
Balance,2009,8,obj1,182,429,0,5,200
Balance,2009,8,obj3,271,252,0,6,200
Balance,2009,8,obj2,190,419,0,7,200
Balance,2009,8,obj2,461,217,0,8,200
Balance,2009,8,obj3,464,229,1,9,200
Falling_v2,2009,9,obj2,321,356,1,1,200
Backup,2009,10,obj2,262,89,0,1,200
Backup,2009,10,obj1,267,129,1,2,200
Launch_B,2009,11,obj3,77,271,0,1,200
Launch_B,2009,11,obj2,87,283,0,2,200
Launch_B,2009,11,obj1,98,200,0,3,200
Launch_B,2009,11,obj3,96,69,0,4,200
Launch_B,2009,11,obj1,108,369,0,5,200
Launch_B,2009,11,obj3,104,71,0,6,200
